x0,x1,x2,x3,x4,x5,x6,x7,label
1.1154,-0.8300,-1.6749,-0.3523,-1.5977,0.0147,-0.7805,-1.9543,0
4.2360,1.9624,-1.6376,0.8982,-0.7286,1.0902,-0.7334,-0.5409,1
2.8448,3.0932,0.7685,-0.0897,0.5286,0.7456,0.2006,-0.1427,1
1.0547,3.0992,0.0422,-0.4136,1.2778,-1.4278,1.6440,-0.0223,1
0.3175,-0.3950,-1.6671,-0.1396,0.3347,0.6762,-0.1980,-2.1925,0
-1.5417,2.0520,-1.0925,1.4270,-0.9341,-0.1825,0.6252,-0.8202,0
1.5922,0.0757,0.4609,-0.2676,0.6587,1.5788,-0.1313,1.7297,0
1.8884,3.2641,0.4891,-1.0686,0.2138,0.0074,-0.8532,0.3580,1
2.6463,2.4274,-0.0686,-0.0900,-0.3677,0.1398,-0.6439,2.6568,1
-1.4093,-0.5847,-0.5057,2.0405,-1.3201,0.4259,0.2484,0.3336,0
1.2363,1.2158,-0.4510,0.1940,-1.8641,0.0991,-0.7940,-0.1864,0
0.8146,2.9049,-1.6966,0.1483,-1.2265,-0.8496,1.1547,0.5879,1
3.6492,4.0597,-0.7728,1.4990,-1.4655,0.7461,-0.4933,-0.9303,1
3.1145,3.4450,0.9153,0.2149,0.1320,0.5269,0.3038,0.5414,1
0.2040,0.8428,-1.6272,-0.1313,-1.3838,0.2767,1.6419,-0.4741,0
2.6273,3.2565,-2.0677,-0.5221,0.3645,-2.8970,-0.9768,1.1009,1
1.0030,0.3743,0.8822,0.2151,0.5554,-0.3157,0.1158,-0.6324,0
3.7635,4.0216,1.3799,-0.4081,-0.9538,1.2770,0.5439,0.3286,1
-0.6336,0.4257,-1.0853,0.6341,1.3789,1.6310,0.7085,-1.3820,0
0.1973,2.1397,-0.8686,-0.0592,1.4135,0.6171,2.4802,-0.7329,0
-0.9898,1.2241,-1.1959,-0.1968,-0.0656,1.0360,0.6143,0.4571,0
2.0976,3.7150,4.0258,0.6913,0.0997,-1.2979,-0.6375,-0.2137,1
1.9654,2.4839,1.7780,1.2472,-0.1588,-1.2083,1.3374,-0.0491,1
-1.7265,0.7124,1.0257,-2.4259,-0.8246,-0.1105,0.7345,-0.5157,0
1.6679,3.2272,-0.4683,0.5421,-1.1115,-1.3523,0.7553,0.2525,1
0.9225,-0.5326,-0.7951,1.3607,-1.5230,1.2515,1.3205,0.8601,0
-0.6878,-0.8165,-0.2101,-1.2950,-0.9617,0.6447,0.6493,-1.0496,0
0.6761,0.4543,1.5099,0.5691,1.0586,0.4771,0.9799,-1.2871,0
2.3783,2.4610,-0.2437,0.4439,0.6344,0.3923,-0.1769,-0.7357,1
1.0972,0.3497,-1.0186,-0.1937,-1.7433,0.0354,-0.1984,-0.5745,0
4.0846,1.3438,0.7064,2.1867,1.0773,-0.0315,-1.1341,-1.3621,1
-0.4116,-0.6870,-0.7195,-0.3263,-0.1022,0.4852,-1.2378,-0.6822,0
-0.1597,-0.1955,1.8364,0.2322,-1.6136,0.4182,0.5457,-0.1251,0
-1.2134,1.7581,-1.0699,0.6608,0.2001,0.6008,1.7069,0.5616,0
1.9413,3.6060,-0.6311,0.1636,-1.2931,-1.0333,0.0514,0.3681,1
-1.7024,0.4973,-0.8194,1.2797,-0.3520,-1.1236,0.0758,-0.9162,0
3.7689,2.5005,-0.1517,0.5918,-1.0049,-1.2892,0.4084,-1.0997,1
1.4000,3.3368,0.5251,-1.2538,-0.6191,-0.9037,1.7763,0.9060,1
-0.4208,0.5762,-1.3562,-0.6726,0.1049,0.4522,-0.0975,0.2480,0
2.5783,2.3364,-0.2961,-0.4263,0.2319,0.4108,0.1984,-1.1786,1
1.5011,2.8989,1.4717,0.1524,-0.4117,0.2243,-1.1368,1.3089,1
0.1866,-0.6695,-0.1668,-0.5270,1.3117,-0.2022,0.1554,0.5737,0
-0.7408,0.1937,0.2744,-1.5541,0.2527,-0.0458,0.1300,0.0356,0
0.2592,1.3373,-1.1795,-0.3422,0.6666,0.4809,0.4594,2.7536,0
3.1141,3.6309,-0.3071,-0.9929,-0.3143,0.7120,0.4068,0.4033,1
-0.2143,-0.3738,-0.1799,0.7245,0.8407,-1.0062,0.7623,-0.6507,0
2.9689,2.3080,1.5658,-0.4181,0.1786,0.6066,-0.8740,-0.0729,1
2.2334,1.9862,-0.4397,1.1120,-0.5986,0.5664,0.3146,-1.3970,1
3.0192,1.0865,0.6281,-0.5072,0.0084,-1.2943,0.1224,0.9270,1
-0.8070,-0.6072,0.4546,0.4796,-2.4342,2.0154,0.5286,0.6969,0
2.3565,0.6446,0.6747,-0.5652,0.5439,-0.2188,0.2380,-0.7750,1
0.8644,-1.1884,2.2456,2.2379,1.6327,1.2755,-0.0845,1.1665,0
-0.0962,-1.5535,1.5032,1.1288,-0.0313,-1.2252,-0.5862,-1.8211,0
0.9451,-1.6033,0.2868,-0.8437,-1.4267,0.2384,-0.3338,0.8382,0
-1.2676,-0.7573,-2.3876,-2.1843,1.7982,2.0836,0.0927,-0.8238,0
-0.2984,0.8736,-0.5144,0.2376,-0.0128,-0.5688,-0.5262,0.2933,0
-0.9769,0.4517,-0.4716,0.1274,1.3840,-0.1682,0.9198,-1.7920,0
-0.4704,0.0277,1.9233,-1.9600,-0.0962,1.4567,-0.7850,-0.2128,0
0.3317,0.1845,1.5658,0.4485,1.3278,-0.3600,-0.7405,-0.2257,0
1.3409,2.9835,-0.3859,-0.6718,0.4987,-1.1437,0.7705,-0.4783,1
1.1591,-0.3927,0.6319,0.1796,0.7439,0.1099,-1.6634,1.0088,0
2.4123,3.2895,0.6902,-0.7733,-0.9148,0.6554,-0.3032,0.9364,1
2.3218,3.5234,0.4233,0.2880,-0.3740,0.2324,1.1929,-0.0542,1
3.0312,2.5464,0.1246,1.7234,1.2017,0.0794,0.2145,-0.7019,1
2.3270,2.8094,0.8506,0.7492,-1.1093,0.9770,-0.0888,-0.9870,1
3.8364,3.9633,0.2637,0.7088,0.7674,1.3958,0.7281,-1.3277,1
4.5098,3.5657,-0.5095,-1.0296,0.5048,-0.2783,0.3300,0.7434,1
1.9336,1.3839,0.3858,-0.5334,0.1461,-1.3433,-0.2522,0.7150,1
3.1059,1.7116,-1.1683,0.0158,0.5610,0.4052,-0.5122,0.2978,1
1.5024,0.2051,-1.6331,0.2032,2.0440,-1.2874,0.0297,-0.2263,0
0.0959,0.1943,1.1400,0.0848,1.2773,-0.1177,-0.3501,-0.6692,0
0.6829,2.7758,2.0540,0.4582,0.6867,-0.4130,-0.2443,0.9846,1
2.0087,1.4879,0.8052,0.0352,0.2097,-0.7535,-1.4482,-1.1268,0
2.5498,2.2080,-1.4694,-0.0373,-0.3184,-1.1728,-0.3702,-0.3210,1
-0.6166,0.9267,-1.9029,-1.9858,0.0033,0.0961,0.4042,-0.5390,0
-0.9179,-0.0073,-0.4416,1.5511,-0.3242,-0.0532,2.4754,-0.1948,0
3.0562,3.1463,0.7314,0.2895,0.1938,0.1003,-0.5760,0.3255,1
4.5286,3.7107,0.3039,0.8558,-0.8692,-0.2605,0.9478,1.4872,1
1.7291,2.0164,2.1814,0.0963,1.8234,0.2069,0.2462,-0.3055,1
0.9426,1.3578,-1.0350,-0.3525,0.9151,-0.1295,-0.4934,1.0095,0
3.6035,2.0504,0.2124,-1.2085,-0.8955,0.1242,0.0314,-0.9669,1
1.7840,1.4350,0.4551,-1.9676,-1.0116,-1.8629,0.4190,-1.8027,1
2.5317,4.1395,1.6734,-1.8059,0.2984,-0.9890,-1.1931,-0.1135,1
3.7283,3.0997,-0.7151,0.7050,-2.2437,-0.7529,-0.8239,0.0783,1
2.2972,2.3585,-0.1747,0.0224,0.5401,0.1493,-0.2844,0.4017,1
3.3261,1.9440,-0.0594,1.1619,-1.1028,1.8047,-1.3392,-0.3454,1
-0.9502,2.1879,-0.5034,-0.5008,-0.3707,0.0956,-0.3284,-0.1329,0
-1.0292,2.5572,0.0178,1.0386,1.3091,-0.1877,0.8162,-1.1016,1
3.2673,1.9275,-1.1847,-0.1856,1.4005,0.1810,1.4965,-0.7487,1
3.5479,1.8478,0.2253,0.2167,0.6615,0.2507,-0.7392,0.8803,1
4.2317,1.9162,-1.8352,0.4993,-0.3312,-0.1311,0.5562,-0.4564,1
2.2311,2.3999,1.4698,0.0301,-1.2357,-1.1959,0.1392,-1.1294,1
-1.5623,0.6355,0.6845,-0.3681,0.2937,0.1881,0.6024,0.6047,0
-0.1058,2.2595,0.5179,-0.4105,0.0362,0.7507,0.0809,1.5079,1
1.1270,-0.1186,-0.1980,-2.8503,-0.3265,-1.3533,0.2212,0.1529,0
0.6959,1.3967,-0.0263,2.2804,0.2325,-1.3102,-0.5621,-0.3727,0
3.0921,1.5528,-0.2980,-0.1610,-0.4481,0.8114,0.6413,1.1666,1
2.1690,3.7025,-1.3640,-1.3884,-1.2138,0.0092,1.2024,-0.6021,1
-0.4767,-0.2160,0.5728,-0.4776,-0.5334,-1.3454,-0.5717,1.1775,0
0.0909,-0.7399,1.2361,-0.5852,1.4200,1.4036,0.0560,-1.4985,0
2.2895,0.3873,-0.3239,0.9561,0.7023,1.3109,-0.6623,0.3185,0
-1.1859,0.6663,-0.0229,0.2810,-0.1463,-0.2510,-0.8682,0.7904,0
1.4897,-0.5567,0.5535,0.4322,0.0081,-1.5266,-1.3016,-0.7810,0
-2.1390,1.4080,0.3677,-0.0300,-2.1902,-1.8239,-0.0023,1.9705,0
1.8014,3.3638,-0.4799,0.0552,1.2147,-0.3460,-0.6901,1.4181,1
2.5456,3.5912,-0.6852,1.4067,0.2736,0.4348,0.1316,-0.5055,1
2.4983,2.0574,0.9595,-0.2031,-1.4965,-1.6794,-1.7267,0.6180,1
-1.1515,0.3001,0.1366,-0.0647,0.4384,0.1583,-2.7097,-0.3236,0
0.4251,1.6403,1.6865,-1.3632,-0.3497,-1.5661,1.5199,1.0129,0
0.3506,0.1661,1.3806,1.2113,1.1580,0.4567,-0.3492,0.7671,0
3.3160,2.3094,-0.3512,1.1333,1.6641,-0.7494,-0.2634,0.3509,1
0.4866,-0.5224,1.8835,0.4221,0.5314,1.7589,-0.4491,-0.0884,0
-1.2533,-0.1724,-1.4889,0.7478,0.4200,-0.2771,-0.1004,0.7615,0
-1.1358,0.2042,0.6995,-1.7823,0.6849,-1.6741,-0.1176,-1.1634,0
3.9312,1.3429,-1.6502,0.1334,-0.4137,-1.5046,0.5258,-1.9915,1
-1.0362,-0.5752,0.8022,1.2955,1.1028,-0.1533,-2.4273,0.3909,0
1.4706,1.2338,0.4629,-1.1895,-0.5253,1.9338,-1.4167,-1.1478,0
3.4426,2.0688,-1.1818,1.5280,0.4611,-0.3818,-1.1458,2.0474,1
2.4755,3.8973,0.8936,-0.5209,-0.5129,1.4463,1.4625,-1.8769,1
0.5498,-0.1212,-1.0333,0.2617,-1.3496,-0.4665,-0.7985,-0.4998,0
-0.0715,-1.0156,1.5732,0.4933,1.7946,-0.1601,-0.5488,1.7584,0
1.9219,2.3217,0.7200,-1.2377,0.7113,0.5833,1.2693,0.8900,1
3.8000,2.3896,-0.8627,2.1100,-1.5267,-1.4265,0.5651,1.6250,1
2.6896,3.4993,-1.9958,-0.4995,-1.8739,0.7804,-1.5472,-1.2778,1
0.5140,1.0618,-0.1590,0.5702,0.5378,-0.2154,-1.0947,0.5649,0
0.6131,0.8940,0.3121,-1.1685,0.6903,-0.0014,-0.4827,-0.2946,0
1.8097,3.3888,-1.4181,-0.9935,-0.3288,1.6138,1.0543,-1.6408,1
1.3513,1.3494,-1.1740,-2.5215,-0.0722,1.1224,1.5913,-0.8708,0
1.7520,-2.2279,-0.3681,-0.4172,1.1523,1.2983,0.9542,-1.3506,0
3.3626,3.0090,-1.6712,-2.0670,1.0380,-0.1801,-1.2852,-0.2082,1
2.8640,2.4171,-1.5520,1.8856,1.0042,-0.3354,-0.2951,0.3595,1
-1.1296,0.3227,-1.3307,-0.0705,-1.1686,-1.1181,1.6457,0.0592,0
2.7074,0.4886,-0.5970,0.4612,0.1941,-2.1540,0.2071,0.3666,1
1.2838,-0.6552,-2.2421,-0.9968,-1.0971,0.7367,-2.7167,-0.4484,0
3.9258,2.5072,0.8963,-1.6418,-1.6020,1.4372,0.1012,0.1033,1
1.3818,2.6008,-1.1459,1.1869,2.7278,0.4839,-0.6349,-2.5337,1
-1.6845,1.5549,-1.0292,-0.3708,0.6553,1.4823,-0.1996,-0.4047,0
2.5716,1.8724,-0.5738,0.4119,0.1853,2.1316,0.4388,1.1511,1
-1.0713,0.5252,-0.7230,0.3955,0.6885,0.0499,2.4073,1.4280,0
3.6772,3.2643,1.7634,-1.4370,1.3703,-0.9912,-0.5643,0.5614,1
1.2332,-1.1536,-0.5125,0.0975,-0.1864,0.8540,3.4359,0.4193,0
-0.7352,-1.2965,-0.3253,-0.9402,0.4675,0.4520,-0.4632,1.9850,0
1.7646,2.3806,0.6392,0.8921,1.2776,0.4285,1.0509,-0.6651,1
3.4181,3.4047,1.5129,-1.6684,-0.9072,0.8231,-2.6514,0.4920,1
1.0598,-0.5764,-0.4302,-1.0741,-0.5215,-0.4926,-0.6828,-0.7377,0
2.2290,2.2169,1.8741,-0.3942,0.3442,-0.5769,-0.5896,-1.7044,1
0.9286,1.2930,0.1837,1.0762,-1.7867,-0.5491,-1.3669,-0.2643,1
1.0758,-0.4469,-0.0475,1.4552,0.4579,-0.7601,0.1589,-0.8275,0
2.9205,3.0153,-1.3672,0.1751,-0.1176,0.5447,0.8313,0.4774,1
2.1968,3.4333,-0.8731,-1.3205,-3.1953,-0.0701,-0.8215,0.3978,1
-1.9712,-0.6472,0.4703,-1.0298,0.4093,-0.5570,-0.0328,0.5952,0
0.9528,0.0925,-0.8140,-0.4580,0.6370,-1.0213,-0.1781,-0.3859,0
2.3966,1.4907,-1.8519,0.5207,0.9641,-1.7922,0.3689,1.0832,1
0.5959,-0.4167,-0.9435,0.0810,0.2478,0.0958,-0.1801,-1.0827,0
2.9227,2.9709,0.2008,0.1110,1.6792,-0.6244,1.2814,-0.7340,1
3.6090,3.7334,-0.2931,1.6610,0.4690,-0.8773,-0.3742,1.1328,1
0.9231,-1.0580,-0.1393,0.2035,-0.5076,2.3578,0.2337,-0.0618,0
1.1909,-0.3652,1.0074,-1.6677,-0.4537,1.0491,1.5702,-0.7733,0
1.6102,3.0674,-0.6230,-0.2686,0.8764,-0.5441,-1.9654,-1.3011,1
0.0100,-1.8634,-0.2972,-1.3921,1.6399,2.1651,-1.0582,0.2568,0
-0.9604,-0.3093,1.8035,-0.4667,-0.2860,-0.9425,1.1462,-3.2633,0
2.0572,2.4541,-0.6611,0.8635,1.2020,-1.4120,2.0935,-1.4233,1
3.7886,2.6498,-0.5037,-0.4094,-0.0335,0.2084,-0.9202,-0.2339,1
1.7293,1.2850,-0.8173,-1.1500,-0.4202,0.4325,0.1207,1.9743,1
0.2895,2.9693,0.0064,0.8157,0.7165,-0.1650,0.1727,-0.7441,1
3.1137,0.6211,0.7768,-0.0232,-0.4871,-0.2325,-0.1592,1.2973,1
3.2335,1.2199,-0.5653,0.6298,0.6733,-0.9252,-1.2608,-0.0633,0
3.3077,0.8882,-0.7209,0.5727,0.0417,1.4163,-1.4114,2.3522,1
0.9620,0.4708,-0.0589,-1.1345,-0.0388,-0.0737,-0.1958,-0.8424,1
2.9327,2.1827,1.1037,-0.1804,-0.9646,-1.6877,-0.1721,-1.2692,1
1.1500,3.0275,-1.7777,1.4122,0.1597,-0.0438,-1.0348,0.7644,1
-0.0029,-0.6861,0.1998,-1.6828,-1.6353,-1.1202,0.3495,-0.0033,0
3.5490,1.5800,0.5747,-0.1139,-0.9430,0.3853,-0.0660,-0.6291,1
0.0420,-0.1295,-0.1537,-0.4126,-1.3049,0.0748,-0.8027,-1.0203,0
2.2593,3.2340,0.1856,-0.5311,-0.5713,0.6358,-2.3967,0.7974,1
-1.8740,-1.4154,-0.5143,2.1701,1.6774,0.7065,0.3565,-1.8623,0
0.1568,-0.5492,-0.8167,0.1548,-0.4711,0.8693,-1.9360,0.0750,0
-0.8791,-0.4096,0.3046,-1.1173,0.1642,-0.2123,-0.6606,-0.4706,0
2.3454,1.7322,0.0071,-0.2782,-0.6113,1.5898,0.4152,-0.3827,1
2.6459,1.4732,-0.4368,-0.3201,-1.2468,0.3874,-0.5056,-0.3555,1
-0.5687,2.9591,-0.6626,-2.0687,-1.5999,0.7593,1.3365,-0.6818,0
1.2789,0.7416,-0.1895,-0.2604,0.1809,0.8775,0.3973,-0.6768,0
-0.1742,1.9813,0.2512,0.8693,0.5399,0.2734,0.1087,0.8974,0
0.7186,0.2639,-0.6938,0.3856,-0.0670,-0.3083,2.6788,-1.5391,0
3.4585,1.6373,0.1312,2.5686,-0.9624,-0.7239,-0.0175,-0.8472,1
0.8841,-0.5345,0.6540,-1.3292,-1.8068,-0.2290,-1.5685,1.5183,0
-1.5298,-1.0377,0.4136,-0.5864,-1.5184,2.0400,-1.0016,-0.1963,0
-0.2092,0.7103,0.4624,-0.8268,-0.3258,-0.2269,0.7490,-1.1683,0
2.0181,-0.7592,-0.0087,-1.1600,-1.2982,-0.8744,-0.9705,-0.4143,0
1.5210,3.1956,-0.7830,-0.8938,-0.3930,0.9928,0.2149,-0.0997,1
1.0670,1.3573,-1.2784,1.3069,0.5306,-0.8616,-0.5644,-0.8253,1
-0.8859,0.4603,-0.2875,2.0812,1.2504,1.3095,0.6714,-0.4227,0
3.0978,2.1512,1.6303,0.4043,0.2624,0.1271,1.7403,-1.4338,1
1.8383,-0.1862,-1.4061,-0.7522,-1.6508,0.6537,-1.0383,0.1687,0
1.1342,-0.6720,-0.2681,-1.3034,-0.3884,2.5740,0.7779,-0.2647,0
-0.6117,-0.0426,0.1301,-0.4191,0.5301,-0.9534,-0.9584,0.3702,0
-1.1686,0.7290,-0.0143,-1.8279,0.1095,-1.6851,0.6934,-0.2487,0
1.8511,1.0713,-1.0607,-2.0207,-0.7551,-1.2213,1.8257,-0.0103,0
3.4334,2.2150,-0.1797,-0.0326,1.1065,0.3116,-1.0573,1.6225,1
2.2072,2.0445,-2.8295,0.6344,0.1010,0.0999,-0.4028,-0.5752,1
2.1304,2.9632,0.6391,-0.2310,0.9489,-0.0790,-0.5042,0.1984,1
-1.3594,0.2327,-1.5422,-1.0277,-2.0187,-0.1751,1.6096,-0.1171,0
0.6436,2.3523,0.4041,-0.7652,-0.6276,0.0007,-0.6329,-0.5581,0
0.9853,1.0262,-1.6469,-0.8182,-0.4640,0.5991,1.1431,2.7020,0
-0.4657,-0.4157,0.5886,-0.6822,-0.1410,-0.4150,-2.6217,0.1232,0
-0.1824,1.2712,0.0055,-1.2547,-0.2581,-2.0911,-1.2109,0.6355,0
2.2527,3.4225,-1.9669,-0.2425,-0.4755,0.9558,0.6728,0.6423,1
4.0414,2.1319,1.3351,-1.0442,-1.0809,0.7527,-1.5047,0.5728,1
2.6013,3.5719,-0.0594,0.0560,0.5093,-0.6626,-0.7062,0.4744,1
2.4707,2.0927,-0.0828,1.5946,-0.4430,-0.4720,-1.7074,-0.0424,1
3.1569,3.3362,0.1082,0.9558,0.7312,1.1130,0.9843,1.5700,1
2.3303,1.1729,0.6637,0.7806,1.5700,1.2813,1.9455,0.6199,1
0.2288,-1.3850,0.3081,-0.5525,0.2115,0.0545,0.4717,-0.0973,0
3.4350,-0.2232,0.1900,1.2025,1.8700,0.7320,1.6849,0.1689,1
2.5029,3.0294,-0.0032,-0.7824,-0.5152,-1.1122,0.5284,0.0114,1
2.1397,1.9333,0.5051,0.7804,-1.1305,-1.2877,0.9545,-1.3751,1
3.0475,4.1169,1.6192,0.7379,0.7088,2.2519,-2.3344,-0.4643,1
0.8485,-0.3373,1.2398,-0.0394,0.1317,-0.2747,-0.5225,-0.5471,0
2.7712,1.7254,0.9532,0.6532,1.0994,-1.1289,-1.6995,-0.0042,1
2.8988,1.2662,-0.5544,0.4245,0.7276,-1.3684,1.3696,-0.1674,0
2.4093,2.5238,1.1445,-0.7552,-1.7070,0.3230,-2.0437,-0.3011,1
3.6869,3.0791,1.0424,0.6204,2.4103,-0.5882,0.3981,-0.4381,1
3.4568,2.4384,1.7188,-0.5308,1.4071,0.5931,-0.0325,0.5424,1
0.2613,0.3560,-0.2069,-0.7016,-0.3351,-1.6831,0.8419,-1.2352,0
2.2824,3.1480,0.8394,-1.7747,-0.0918,0.4597,0.0520,1.3441,1
1.6782,0.4510,0.8103,-0.5371,-1.7585,-0.1585,1.2306,-1.2633,1
2.3360,-0.8379,0.0870,-1.2191,0.0416,-0.1337,-1.4895,2.8258,0
-0.4953,-0.4945,0.9690,1.8143,1.1264,-1.2012,0.2139,-1.8814,0
3.4017,0.8648,-0.8032,-0.0032,0.4450,-0.2609,1.5191,0.7232,1
3.1447,1.2706,1.6994,-0.8031,1.7375,2.0222,0.5127,1.0320,1
-0.5829,2.3050,1.1022,0.9245,-1.2197,-0.2937,-2.5364,0.4130,1
0.6167,3.6305,1.1827,-0.4744,0.5213,-0.2171,0.2419,-1.1473,1
0.6225,-1.6412,-1.8299,-0.1219,-0.2112,0.2723,-0.6495,1.8857,0
2.6606,2.7329,0.1972,1.0029,0.5760,0.4420,0.7360,-1.8246,1
-1.7868,-0.0761,-0.1977,0.5798,0.0200,0.5819,-1.2456,-0.0107,0
1.1589,2.8869,-1.8783,0.3483,-1.4690,-0.3835,0.8949,0.2274,1
-1.6457,-0.6724,-1.5014,-1.6948,0.1177,0.5603,0.4406,0.6026,0
2.4881,2.2266,-1.0731,-0.4401,-1.3213,-0.8452,0.0889,-0.1178,1
3.0647,-1.3458,-0.1251,-1.4237,-0.3878,-0.3471,0.8449,-0.4497,0
2.3087,2.0697,-1.4011,-0.6521,-0.3819,0.0738,0.5589,-0.2346,1
-0.2522,-1.7208,0.5397,-0.6959,0.7471,1.3164,-0.1879,-1.0233,0
-0.0167,0.3487,-0.3155,-0.5640,0.5635,0.4976,-0.3463,-1.6541,0
2.9564,1.7327,0.2143,0.1512,-1.8889,0.0811,0.5145,0.6372,1
0.1174,-1.9772,1.2771,0.4110,-1.2033,-0.7878,0.2312,0.6798,0
2.0120,3.3255,-1.7928,-1.0425,-2.0644,-0.8974,1.5081,2.0578,1
2.7346,1.8616,-0.2216,0.4733,-1.5630,-0.5725,1.4349,-1.0457,1
1.7510,2.5132,0.2831,-0.6250,0.0770,0.6079,1.9615,-0.1262,1
-0.0413,1.5275,-0.5492,-1.3244,0.2502,1.0762,0.3610,-0.0970,0
-1.4484,-0.0584,1.2332,-1.2341,-0.2447,-0.3875,-0.6977,0.2479,0
0.4433,0.4328,-0.9768,-1.6460,0.2624,-0.5059,1.8383,1.8845,0
4.4907,1.5599,0.5694,0.8710,0.7584,-0.3544,1.2792,0.0005,1
2.6281,0.9622,0.6448,-0.2604,0.4648,0.2351,0.1809,-0.0457,1
3.2866,2.3011,-1.4552,0.5690,-0.8090,-1.3243,-1.0222,0.2833,1
2.4035,0.3673,-0.3837,1.1692,-0.4513,-0.1655,1.0430,0.7955,1
1.0218,-2.7726,1.7335,0.6364,2.4615,-0.7823,-1.7635,0.0072,0
-0.2754,0.6537,1.0749,-0.0873,-0.2407,0.5227,-0.2563,-0.3400,0
1.0371,1.2598,1.0840,-0.1682,-2.1398,-0.1482,-0.7580,-0.1297,0
-0.6711,-0.0207,-1.0393,-1.2807,1.2227,-0.9697,0.0003,0.9545,0
0.9143,0.7948,0.3029,0.7240,1.3731,0.4250,-1.8372,-0.5285,0
0.6964,-0.6271,1.6201,-0.0632,0.0852,1.1247,-0.1828,0.1763,0
0.8991,-1.4723,-0.2853,0.8292,0.0656,1.4673,-1.5759,-1.6900,0
0.7697,0.8658,-0.1933,0.4004,0.7452,-0.8139,-0.7068,0.1897,0
3.4041,1.3340,-0.1979,-0.2442,0.4180,-0.0087,-0.5459,1.2486,1
1.9607,2.2079,-1.5915,-0.7136,0.5161,0.3206,0.5995,0.5510,1
4.5877,1.7521,-1.6194,-1.0506,-0.7037,-0.9743,0.0937,1.2527,1
1.5397,0.5043,2.1413,-0.3564,-1.6325,1.0532,-1.8386,-0.7550,0
0.5201,-0.1024,-0.1910,-1.1808,-0.0108,1.0037,0.0200,-0.8302,0
-1.2475,-0.8096,0.3923,0.3436,-0.8005,-2.2108,0.4200,-0.8977,0
0.6891,-0.7561,-0.9879,0.1532,2.3577,0.7490,0.1362,0.3589,0
0.7489,1.3777,-2.5109,1.7299,1.5274,0.3928,0.1351,-1.5516,1
2.2807,4.2924,0.1314,-0.5646,-1.7581,1.3803,-0.0701,-1.7567,1
-0.9243,-1.2775,-0.1317,0.2073,-0.5032,0.7770,0.0788,1.0623,0
-0.3572,3.0453,-0.5645,-0.9033,-1.0263,-0.2109,-1.7195,0.2946,0
-1.9053,0.1617,-1.3513,-0.3813,0.6045,2.3040,-1.0780,-0.1503,0
-0.7238,-0.8699,-0.7150,0.8241,-0.4881,2.2493,0.4160,-1.0100,0
2.1333,1.6982,0.8001,-1.6388,-1.3410,-0.5915,0.6829,1.2331,1
3.8805,3.0298,-0.0829,0.7946,-1.1445,-1.8447,0.4366,-1.0057,1
2.4347,2.6196,0.2481,0.9378,0.8321,0.1950,-0.4420,0.1078,1
1.9038,2.3036,2.6182,0.1822,0.4502,-0.7055,1.0201,0.7603,1
3.2674,2.7149,1.0342,1.2717,0.2831,-0.1146,0.8946,-0.9041,1
1.7820,2.4467,-1.7414,0.8276,-0.9629,-0.4715,-0.2133,0.0393,1
2.1563,2.4326,-0.0596,-0.4470,-0.7732,1.0815,-2.1044,-0.2057,1
